ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1011971-112-190821845,1,2,2021,1,21,46,19,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,LOS LAURELES,GERANIOS,,-102.3058378,21.87428508
1011971-112-190821846,1,2,2021,1,21,55,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTACIONAMIENTO DEL C. C.ALTARIA,,,-102.2943872,21.92186037
1011971-112-190821850,1,2,2021,1,22,45,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,AGUASCALIENTES NORTE,,-102.3137146,21.91644074
1011971-112-190821851,1,2,2021,1,1,10,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AQUILES SERDÁN,AQUILES SERDÁN,,-102.30247209999999,21.89378231
1011971-112-190821863,1,2,2021,1,4,15,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,HACIENDA SALTO DE LOS SALADOS,,-102.25016600000001,21.88452026
1011971-112-190821852,1,2,2021,1,4,26,20,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,GUADALUPE RIVERA,,-102.2647538,21.9045372
1011971-112-190821853,1,2,2021,1,6,50,20,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,RIVERO Y GUTIÉRREZ,RIVERO Y GUTIÉRREZ,,-102.2990066,21.88221264
1011971-112-190821854,1,2,2021,1,13,50,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,LUIS GIL,,-102.29816590000001,21.93101751
1011971-112-190821855,1,2,2021,1,15,10,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,57,SEGURO SOCIAL,,-102.27234250000001,21.88769863
1011971-112-190821856,1,2,2021,1,15,30,20,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,EL MOCHO,,-102.247091,21.8761129
1011971-112-190821857,1,2,2021,1,19,20,20,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1011971-112-190821859,1,2,2021,1,20,43,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,AGUASCALIENTES ORIENTE,,-102.2701913,21.90279786
1011971-112-190821864,1,2,2021,1,20,50,20,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,1,0,0,0,0,0,1,2,ABASOLO,16 DE SEPTIEMBRE,,-102.2909942,21.87497535
1011971-112-190821858,1,2,2021,1,22,13,20,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,JUAN PABLO II,LICENCIADO ADOLFO RUÍZ CORTINES,,-102.3223721,21.87137823
1011971-112-190821861,1,2,2021,1,23,30,20,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS CONSUELO,VASCO DE GAMA,,-102.2840427,21.89058968
1011971-112-190821860,1,2,2021,1,23,45,20,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,RODOLFO LANDEROS GALLEGOS,,-102.24827900000001,21.90367772
1011971-112-190821870,1,2,2021,1,0,6,21,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,21,0,1,0,0,0,0,0,0,0,0,0,1,2,FRANCISCO I. MADERO,FRANCISCO VILLA,,-102.2739716,21.72694408
1011971-112-190821865,1,2,2021,1,0,10,21,7,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROE INMORTAL KM 3.4 COMUNIDAD LOS PARGA,PENSIÓN MUNICIPAL - LOS PARGA,,-102.2623721,21.81247353
1011971-112-190821862,1,2,2021,1,0,40,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.2861001,21.86614665
1011971-112-190821867,1,2,2021,1,1,0,21,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO VILLA,IGNACIO ZARAGOZA,,-102.28879350000001,21.71379597
1011971-112-190821868,1,2,2021,1,6,5,21,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL M. PONCE,ARTURO J. PANI,,-102.304197,21.87899828
1011971-112-190821872,1,2,2021,1,16,0,21,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,PLAN DE AYALA,INSURGENTES,,-102.3034827,21.75553821
1011980-619-174487453,1,2,2021,1,22,17,21,7,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.3516449,21.79027586
1011971-112-190821871,1,2,2021,1,23,40,21,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,RAFAEL ARELLANO,FRANCISCO SARABIA,,-102.3070053,21.892522399999997
1011971-112-190821869,1,2,2021,1,23,55,21,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARROYO,,-102.3185963,21.91348895
1011971-112-190821873,1,2,2021,1,15,50,22,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1011971-112-190821874,1,2,2021,1,16,46,22,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LA CRUZ,CRISTÓBAL COLÓN,,-102.2930364,21.87218175
1011971-112-190821879,1,2,2021,1,17,23,22,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,71,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA DE LOS MAESTROS,AGUASCALIENTES PONIENTE,,-102.313997,21.85918077
1011971-112-190821875,1,2,2021,1,17,32,22,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,NICOLÁS BRAVO,RAFAEL GARCÍA MACÍAS,,-102.30152740000001,21.88346362
1011971-112-190821877,1,2,2021,1,18,35,22,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,MONTES HIMALAYA,PASEO DE LAS PALMAS,,-102.2939645,21.92299888
1011971-112-190821876,1,2,2021,1,19,58,22,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ALASKA,PROFESOR ENRIQUE OLIVARES SANTANA,,-102.30636070000001,21.85995777
1011971-112-190821878,1,2,2021,1,21,0,22,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,AGUASCALIENTES SUR,,-102.2537968,21.86115908
1011971-112-190821880,1,2,2021,1,3,30,23,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,22,0,0,0,0,0,0,0,0,0,0,0,0,3,MONTE DE SORA,CONSTITUCIONALISTAS,,-102.2665614,21.93775975
1011971-112-190821881,1,2,2021,1,8,5,23,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARROYO,,-102.3180928,21.91610107
1011971-112-190821882,1,2,2021,1,9,20,23,2,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,5,8,25,0,1,0,1,0,0,0,0,0,0,0,2,2,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403
1011971-112-190821884,1,2,2021,1,9,45,23,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,40,0,1,0,0,0,0,0,0,0,0,0,1,2,MANUEL GÓMEZ MORÍN,ALAMEDA,,-102.27891009999999,21.88312742
1011971-112-190821885,1,2,2021,1,23,10,23,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO LANDEROS GALLEGOS,CULTURA AZTECA,,-102.2414053,21.90609954
1011971-112-190821886,1,2,2021,1,23,15,23,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,HACIENDA DE OJOCALIENTE,,-102.25122259999999,21.887130600000003
1011971-112-190821883,1,2,2021,1,0,40,24,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,2,0,0,0,0,0,0,0,2,2,DOCTOR ISIDRO CALERA,NORBERTO GÓMEZ HORNEDO,,-102.2896792,21.89485554
1011971-112-190821888,1,2,2021,1,1,11,24,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FELIPE II,GERÓNIMO DE LA CUEVA,,-102.26264909999999,21.92825805
1011971-112-190821887,1,2,2021,1,4,50,24,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,AGUASCALIENTES PONIENTE,,-102.3164217,21.86015162
1011971-112-190821889,1,2,2021,1,16,40,24,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,19,0,1,0,0,0,0,0,0,0,0,0,1,2,FUNDICIÓN,SANTA IRENE,,-102.3068406,21.89053768
1011971-112-190821890,1,2,2021,1,4,0,25,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CONSTITUCIONALISTAS,,-102.2722262,21.93438439
1011971-112-190821891,1,2,2021,1,11,30,25,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,45,0,1,0,0,0,0,0,0,0,0,0,1,2,PASEO DE LA SOLEDAD,MISIÓN DEL CAMPANARIO,,-102.31506949999999,21.92905752
1011971-112-190821892,1,2,2021,1,11,40,25,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,ARTÍCULO PRIMERO,,-102.28692120000001,21.91524391
1011971-112-190821893,1,2,2021,1,12,30,25,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,ING. MIGUEL ÁNGEL BARBERENA VEGA,GOBERNANTES,,-102.2601104,21.89702311
1011971-112-190821894,1,2,2021,1,13,0,25,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,JOSÉ REFUGIO VELAZCO,,-102.26080879999999,21.9042724
1011971-112-190821896,1,2,2021,1,17,5,25,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,VASCO DE GAMA,,-102.28475379999999,21.89077886
1011971-112-190821897,1,2,2021,1,22,44,25,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,GUADALUPE,,-102.31245109999999,21.88547437
1011971-112-190821898,1,2,2021,1,1,20,26,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ARROYO,,-102.3190506,21.91476973
1011971-112-190821902,1,2,2021,1,13,30,26,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,ÁNGEL GONZÁLEZ,,-102.2947697,21.85675128
1011971-112-190821899,1,2,2021,1,22,10,26,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,AGUASCALIENTES SUR,,-102.2827824,21.86013906
1011971-112-190821900,1,2,2021,1,23,37,26,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO ESCOBEDO,PASEO DE LA CRUZ,,-102.2767516,21.87359223
1011971-112-190821903,1,2,2021,1,0,30,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2,SALUD,LUIS NAVARRO SOTOMAYOR,,-102.2369494,21.8675272
1011971-112-190821901,1,2,2021,1,1,15,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,JOSÉ ANTONIO DÍAZ LÓPEZ,,-102.3279391,21.86792348
1011971-112-190821904,1,2,2021,1,3,40,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,CAMINO AL CÓBANO,,-102.2751884,21.91343001
1011971-112-190821905,1,2,2021,1,3,45,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,AGUASCALIENTES PONIENTE,,-102.3186525,21.87157435
1011971-112-190821907,1,2,2021,1,7,35,27,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROE INMORTAL FRENTE A VIOLETAS,PENSIÓN MUNICIPAL - LOS PARGA,,-102.2619596,21.81735992
1011971-112-190821906,1,2,2021,1,8,0,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,1,0,0,0,0,0,0,0,0,0,1,0,1,AGUASCALIENTES PONIENTE,ESPAÑA,,-102.3166997,21.86066743
1011971-112-190821921,1,2,2021,1,8,10,27,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,EL MOLINO,CALICANTOS,,-102.3165566,21.93559523
1011971-112-190821908,1,2,2021,1,8,35,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,PASEO DEL RÍO,,-102.319616,21.87119274
1011971-112-190821909,1,2,2021,1,10,0,27,6,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,BARDA,,-102.3333808,21.84575655
1011971-112-190821910,1,2,2021,1,12,20,27,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.25341999999999,21.89781022
1011971-112-190821911,1,2,2021,1,14,0,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,POLIDUCTO,,-102.2540728,21.85042686
1011971-112-190821912,1,2,2021,1,15,0,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,BUGAMBILIAS,,-102.2859227,21.85953874
1011980-619-174487455,1,2,2021,1,16,10,27,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,32,1,0,0,0,0,0,0,0,0,0,1,0,1,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.34575079999999,21.80501301
1011971-112-190821913,1,2,2021,1,16,15,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,50,0,0,0,0,0,0,0,0,0,0,0,0,3,RIVERO Y GUTIÉRREZ,RIVERO Y GUTIÉRREZ,,-102.2977532,21.88274316
1011971-112-190821914,1,2,2021,1,16,30,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,ALAMEDA,,-102.2573782,21.89046358
1011971-112-190821915,1,2,2021,1,17,40,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,JUAN PABLO II,,-102.334786,21.86394848
1011971-112-190821916,1,2,2021,1,18,2,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSÉ MARÍA CHÁVEZ,,-102.2959321,21.87844963
1011971-112-190821922,1,2,2021,1,20,0,27,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,MAHATMA GANDHI,ALFREDO REYES VELÁZQUEZ,,-102.293921,21.82751028
1011980-619-174487456,1,2,2021,1,20,15,27,6,0,2,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,17,0,1,0,0,0,0,0,0,0,0,0,1,2,E.C. KM. 119.8 (LEÓN - AGUASCALIENTES) - ARELLANO - EL RETOÑO,,E.C. KM. 119.8 (LEÓN - AGUASCALIENTES) - ARELLANO - EL RETOÑO,-102.18126540000002,21.8234142
1011980-619-174487457,1,2,2021,1,20,22,27,6,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,6,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,LÓPEZ MATEOS,ARCILLA,CARRETERA 77 ENT. KM. 119.8 (LEÓN- AGS)- ARELLANO- EL RETOÑO. KM. 02+100,-102.2647385,21.79851424
1011971-112-190821917,1,2,2021,1,21,55,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,PASEO DE LA SOLIDARIDAD,,-102.2826249,21.90126377
1011971-112-190821919,1,2,2021,1,2,0,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,AGUASCALIENTES PONIENTE,,-102.3186525,21.87157435
1011971-112-190821918,1,2,2021,1,2,50,28,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,8,31,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204059999999,21.87901298
1011971-112-190821920,1,2,2021,1,3,0,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,QUINTA,CONVENCIÓN DE 1914 SUR,,-102.2982751,21.86610326
1011971-112-190821930,1,2,2021,1,5,20,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DE LA CRUZ,PEDRO PARGA,,-102.2869965,21.88800515
1011971-112-190821924,1,2,2021,1,5,30,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,FUENTES DEL LAGO,,-102.3452,21.85799131
1011971-112-190821925,1,2,2021,1,9,50,28,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,5,8,67,0,2,0,0,0,0,0,0,0,0,0,2,2,GENERAL JULIÁN MEDINA,PASEO DE LA ASUNCIÓN,,-102.301361,21.84691378
1011971-112-190821926,1,2,2021,1,19,55,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,TEPEZALÁ,,-102.3092662,21.90636395
1011971-112-190821927,1,2,2021,1,21,0,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ MARÍA CHÁVEZ,SIGLO XXI,,-102.2907731,21.84477635
1011971-112-190821931,1,2,2021,1,21,0,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GÓMEZ PORTUGAL,RÍO PAPALOAPAN,,-102.3026041,21.89101331
1011971-112-190821928,1,2,2021,1,21,20,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,1,1,0,0,0,0,0,0,0,1,1,1,AGUASCALIENTES PONIENTE,AGUASCALIENTES PONIENTE,,-102.31826629999999,21.87631551
1011971-112-190821929,1,2,2021,1,23,0,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,AGUASCALIENTES NORTE,,-102.2974708,21.91567831
1012019-112-190822104,1,3,2021,1,3,50,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,POZO BRAVO,BARDA,,-102.27509509999999,21.91996613
1012019-112-190821932,1,3,2021,1,6,15,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ESFUERZO NACIONAL,,-102.2535625,21.89362906
1012019-112-190821933,1,3,2021,1,11,30,1,1,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,1,0,0,0,0,0,1,2,OJOCALIENTE,LA GUAYANA,,-102.2489282,21.87249521
1012019-112-190822047,1,3,2021,1,11,40,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS AMÉRICAS,CONVENCIÓN DE 1914 SUR,,-102.3029416,21.86691342
1012019-112-190821968,1,3,2021,1,14,30,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,PIRUL,NÍSPERO,,-102.31288559999999,21.87087223
1012019-112-190821936,1,3,2021,1,19,40,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA EL SOYATAL,HACIENDA EL MEZQUITE,,-102.24597490000001,21.88753807
1012019-112-190821935,1,3,2021,1,19,45,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,SIGLO XXI,22 DE DICIEMBRE,,-102.25867779999999,21.85473203
1012019-112-190821934,1,3,2021,1,1,0,2,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,CANAL INTERCEPTOR,,-102.29678320000001,21.90741102
1012019-112-190822022,1,3,2021,1,21,25,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,CAPITÁN DIEGO FERNÁNDEZ VILLA,PASEO DE LA ASUNCIÓN,,-102.300969,21.85582675
1012019-112-190821938,1,3,2021,1,21,29,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,FUNDICIÓN,,-102.3109813,21.89514077
